danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,audio_features,4GOpMcPnnF9mtHNYgUPep6,spotify:track:4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/tracks/4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/audio-analysis/4GOpMcPnnF9mtHNYgUPep6,170840,4
0.432,0.823,0,-9.216,1,0.116,0.249,0.00572,0.0953,0.381,132.21,audio_features,4OjqrdD3QILzxkGwNoMk0c,spotify:track:4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/tracks/4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/audio-analysis/4OjqrdD3QILzxkGwNoMk0c,145960,4
0.84,0.393,5,-15.199,1,0.0405,0.557,2.9e-06,0.102,0.809,128.234,audio_features,1RMa7sVQua8dMiqixX2bYM,spotify:track:1RMa7sVQua8dMiqixX2bYM,https://api.spotify.com/v1/tracks/1RMa7sVQua8dMiqixX2bYM,https://api.spotify.com/v1/audio-analysis/1RMa7sVQua8dMiqixX2bYM,180600,4
0.581,0.368,9,-13.929,1,0.0324,0.774,0.187,0.114,0.548,105.652,audio_features,58divL3uaZBaxs73jVHisg,spotify:track:58divL3uaZBaxs73jVHisg,https://api.spotify.com/v1/tracks/58divL3uaZBaxs73jVHisg,https://api.spotify.com/v1/audio-analysis/58divL3uaZBaxs73jVHisg,140147,4
0.255,0.657,3,-6.525,1,0.0454,0.000659,0.174,0.107,0.332,158.809,audio_features,1kjCyBnjlxZxZv9RNlXBbd,spotify:track:1kjCyBnjlxZxZv9RNlXBbd,https://api.spotify.com/v1/tracks/1kjCyBnjlxZxZv9RNlXBbd,https://api.spotify.com/v1/audio-analysis/1kjCyBnjlxZxZv9RNlXBbd,341786,1
0.471,0.258,7,-19.476,1,0.0346,0.576,8.16e-05,0.11,0.0908,110.634,audio_features,3URRBJKRfCnlit1jVoncUD,spotify:track:3URRBJKRfCnlit1jVoncUD,https://api.spotify.com/v1/tracks/3URRBJKRfCnlit1jVoncUD,https://api.spotify.com/v1/audio-analysis/3URRBJKRfCnlit1jVoncUD,284320,4
0.499,0.342,0,-8.728,1,0.0246,0.782,0.705,0.108,0.52,85.538,audio_features,0BoypJFFJNUpFuJswxBCea,spotify:track:0BoypJFFJNUpFuJswxBCea,https://api.spotify.com/v1/tracks/0BoypJFFJNUpFuJswxBCea,https://api.spotify.com/v1/audio-analysis/0BoypJFFJNUpFuJswxBCea,158360,4
0.429,0.119,9,-17.219,1,0.0611,0.762,0.0,0.113,0.225,211.165,audio_features,1OVtS5FkXx73hqQmWflOA5,spotify:track:1OVtS5FkXx73hqQmWflOA5,https://api.spotify.com/v1/tracks/1OVtS5FkXx73hqQmWflOA5,https://api.spotify.com/v1/audio-analysis/1OVtS5FkXx73hqQmWflOA5,304573,3
0.473,0.735,9,-8.921,1,0.0296,0.0603,0.0,0.15,0.754,132.506,audio_features,20MBLB1TCm3tQK3XZlHXTK,spotify:track:20MBLB1TCm3tQK3XZlHXTK,https://api.spotify.com/v1/tracks/20MBLB1TCm3tQK3XZlHXTK,https://api.spotify.com/v1/audio-analysis/20MBLB1TCm3tQK3XZlHXTK,169800,4
0.654,0.287,9,-19.071,0,0.0778,0.562,0.00446,0.0915,0.708,90.086,audio_features,0OSNN0ABo1HMgfGeMQ3pCr,spotify:track:0OSNN0ABo1HMgfGeMQ3pCr,https://api.spotify.com/v1/tracks/0OSNN0ABo1HMgfGeMQ3pCr,https://api.spotify.com/v1/audio-analysis/0OSNN0ABo1HMgfGeMQ3pCr,466267,4
