danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.807,0.841,6,-4.0,0,0.0406,0.0305,0.000114,0.092,0.911,122.588,audio_features,6S7OQQ19MSi5Fo2PQ6LL1u,spotify:track:6S7OQQ19MSi5Fo2PQ6LL1u,https://api.spotify.com/v1/tracks/6S7OQQ19MSi5Fo2PQ6LL1u,https://api.spotify.com/v1/audio-analysis/6S7OQQ19MSi5Fo2PQ6LL1u,245027,4
0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0684,0.91,120.75,audio_features,6lOPbNUxDvkUkWpJLebgs7,spotify:track:6lOPbNUxDvkUkWpJLebgs7,https://api.spotify.com/v1/tracks/6lOPbNUxDvkUkWpJLebgs7,https://api.spotify.com/v1/audio-analysis/6lOPbNUxDvkUkWpJLebgs7,215173,4
0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,audio_features,098JUtp63d1Hsge11VuoD2,spotify:track:098JUtp63d1Hsge11VuoD2,https://api.spotify.com/v1/tracks/098JUtp63d1Hsge11VuoD2,https://api.spotify.com/v1/audio-analysis/098JUtp63d1Hsge11VuoD2,188467,4
0.788,0.576,1,-6.996,0,0.0327,0.0372,0.000211,0.0634,0.889,124.115,audio_features,2QN9zL3SzXdGqqmXO68gFp,spotify:track:2QN9zL3SzXdGqqmXO68gFp,https://api.spotify.com/v1/tracks/2QN9zL3SzXdGqqmXO68gFp,https://api.spotify.com/v1/audio-analysis/2QN9zL3SzXdGqqmXO68gFp,238787,4
0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,audio_features,7Kszjzps0xbQXyo1pO4KfE,spotify:track:7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/tracks/7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/audio-analysis/7Kszjzps0xbQXyo1pO4KfE,331360,4
0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,audio_features,3SnGymj6ijE2iuUfWxLo1q,spotify:track:3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/tracks/3SnGymj6ijE2iuUfWxLo1q,https://api.spotify.com/v1/audio-analysis/3SnGymj6ijE2iuUfWxLo1q,323347,4
0.719,0.884,5,-6.751,1,0.0451,0.0412,0.00196,0.822,0.87,127.761,audio_features,45PJTyLI0jGxhF4RYVPrmZ,spotify:track:45PJTyLI0jGxhF4RYVPrmZ,https://api.spotify.com/v1/tracks/45PJTyLI0jGxhF4RYVPrmZ,https://api.spotify.com/v1/audio-analysis/45PJTyLI0jGxhF4RYVPrmZ,212107,4
0.733,0.795,1,-7.224,0,0.0249,0.0266,0.000948,0.083,0.892,109.122,audio_features,5KgbyD2lQQlIupAaPjgiXg,spotify:track:5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/tracks/5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/audio-analysis/5KgbyD2lQQlIupAaPjgiXg,212253,4
0.723,0.881,5,-7.178,0,0.0743,0.349,0.000274,0.705,0.658,136.306,audio_features,5kErKPSPv8EgdZ04R3el1K,spotify:track:5kErKPSPv8EgdZ04R3el1K,https://api.spotify.com/v1/tracks/5kErKPSPv8EgdZ04R3el1K,https://api.spotify.com/v1/audio-analysis/5kErKPSPv8EgdZ04R3el1K,212680,4
0.454,0.769,2,-7.653,1,0.0814,0.127,3.23e-06,0.175,0.491,122.531,audio_features,2LScqpywMqGcnum6nNaxXX,spotify:track:2LScqpywMqGcnum6nNaxXX,https://api.spotify.com/v1/tracks/2LScqpywMqGcnum6nNaxXX,https://api.spotify.com/v1/audio-analysis/2LScqpywMqGcnum6nNaxXX,273867,4
0.806,0.706,0,-6.044,1,0.0909,0.028,0.0,0.07,0.608,112.985,audio_features,1tJtx09XQnxaynZLOaTNfZ,spotify:track:1tJtx09XQnxaynZLOaTNfZ,https://api.spotify.com/v1/tracks/1tJtx09XQnxaynZLOaTNfZ,https://api.spotify.com/v1/audio-analysis/1tJtx09XQnxaynZLOaTNfZ,312355,4
0.802,0.599,5,-11.259,1,0.0537,0.0585,0.00602,0.0804,0.886,114.651,audio_features,26FOglnpqOEWUyspcbNYq6,spotify:track:26FOglnpqOEWUyspcbNYq6,https://api.spotify.com/v1/tracks/26FOglnpqOEWUyspcbNYq6,https://api.spotify.com/v1/audio-analysis/26FOglnpqOEWUyspcbNYq6,228533,4
0.859,0.782,10,-8.344,1,0.0369,0.154,0.0297,0.0693,0.931,119.518,audio_features,3EG65y2LtxWjfydabHdItb,spotify:track:3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/tracks/3EG65y2LtxWjfydabHdItb,https://api.spotify.com/v1/audio-analysis/3EG65y2LtxWjfydabHdItb,247133,4
0.7,0.815,7,-9.711,0,0.044,0.00115,0.00124,0.0901,0.837,113.245,audio_features,5MuNxNox3zTanAFIO5KcTl,spotify:track:5MuNxNox3zTanAFIO5KcTl,https://api.spotify.com/v1/tracks/5MuNxNox3zTanAFIO5KcTl,https://api.spotify.com/v1/audio-analysis/5MuNxNox3zTanAFIO5KcTl,375400,4
0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,audio_features,67hbP9PFQZrb4XZc3TzB0s,spotify:track:67hbP9PFQZrb4XZc3TzB0s,https://api.spotify.com/v1/tracks/67hbP9PFQZrb4XZc3TzB0s,https://api.spotify.com/v1/audio-analysis/67hbP9PFQZrb4XZc3TzB0s,220733,4
0.849,0.657,11,-7.509,1,0.205,0.0463,2.93e-05,0.117,0.864,112.682,audio_features,34jtsFqKNRSJFa0r6ZRqQh,spotify:track:34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/tracks/34jtsFqKNRSJFa0r6ZRqQh,https://api.spotify.com/v1/audio-analysis/34jtsFqKNRSJFa0r6ZRqQh,252653,4
0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,audio_features,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/tracks/2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/audio-analysis/2NVpYQqdraEcQwqT7GhUkh,280853,4
0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,audio_features,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/audio-analysis/3MFa9idQuY4iJLWsZl3tIQ,248360,4
0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,audio_features,6UjlpJhUqOQqv0hrb38IDI,spotify:track:6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/tracks/6UjlpJhUqOQqv0hrb38IDI,https://api.spotify.com/v1/audio-analysis/6UjlpJhUqOQqv0hrb38IDI,219933,4
