danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.399,0.642,6,-7.557,0,0.0339,0.00646,0.00295,0.14,0.583,173.624,audio_features,0UbefaUT31AygrDbmOWT0w,spotify:track:0UbefaUT31AygrDbmOWT0w,https://api.spotify.com/v1/tracks/0UbefaUT31AygrDbmOWT0w,https://api.spotify.com/v1/audio-analysis/0UbefaUT31AygrDbmOWT0w,246533,4
0.273,0.881,11,-5.538,0,0.0491,0.000143,0.0,0.153,0.301,141.087,audio_features,1mDzMUt9GRUs5oZRPZyk58,spotify:track:1mDzMUt9GRUs5oZRPZyk58,https://api.spotify.com/v1/tracks/1mDzMUt9GRUs5oZRPZyk58,https://api.spotify.com/v1/audio-analysis/1mDzMUt9GRUs5oZRPZyk58,215867,4
0.516,0.651,2,-7.76,1,0.0386,0.0537,0.0,0.256,0.483,88.628,audio_features,1HkgXusDtcdUch40stX4vp,spotify:track:1HkgXusDtcdUch40stX4vp,https://api.spotify.com/v1/tracks/1HkgXusDtcdUch40stX4vp,https://api.spotify.com/v1/audio-analysis/1HkgXusDtcdUch40stX4vp,186067,4
0.484,0.862,11,-6.39,0,0.0278,0.0061,2.74e-05,0.547,0.565,106.922,audio_features,6Ykk0PRL8VMQb6h13CxH31,spotify:track:6Ykk0PRL8VMQb6h13CxH31,https://api.spotify.com/v1/tracks/6Ykk0PRL8VMQb6h13CxH31,https://api.spotify.com/v1/audio-analysis/6Ykk0PRL8VMQb6h13CxH31,294800,3
0.408,0.857,2,-5.71,1,0.034,0.0131,7.44e-05,0.528,0.622,84.197,audio_features,7kFbTUR31qyzrjjary7llr,spotify:track:7kFbTUR31qyzrjjary7llr,https://api.spotify.com/v1/tracks/7kFbTUR31qyzrjjary7llr,https://api.spotify.com/v1/audio-analysis/7kFbTUR31qyzrjjary7llr,278693,4
0.662,0.931,4,-5.093,1,0.0646,0.186,0.000352,0.0789,0.38,101.013,audio_features,2BSDAVUzzQP7wpvcDybmsP,spotify:track:2BSDAVUzzQP7wpvcDybmsP,https://api.spotify.com/v1/tracks/2BSDAVUzzQP7wpvcDybmsP,https://api.spotify.com/v1/audio-analysis/2BSDAVUzzQP7wpvcDybmsP,262720,4
0.299,0.861,11,-3.418,0,0.0442,0.000154,0.000985,0.114,0.229,80.208,audio_features,4yWTh6qETpN1Vlfg5LBHEV,spotify:track:4yWTh6qETpN1Vlfg5LBHEV,https://api.spotify.com/v1/tracks/4yWTh6qETpN1Vlfg5LBHEV,https://api.spotify.com/v1/audio-analysis/4yWTh6qETpN1Vlfg5LBHEV,463067,4
0.426,0.715,6,-6.17,0,0.0562,0.0694,0.0,0.244,0.752,108.553,audio_features,0RgeH2P2ujXoHSjD8DT2ss,spotify:track:0RgeH2P2ujXoHSjD8DT2ss,https://api.spotify.com/v1/tracks/0RgeH2P2ujXoHSjD8DT2ss,https://api.spotify.com/v1/audio-analysis/0RgeH2P2ujXoHSjD8DT2ss,191187,4
0.318,0.952,9,-3.234,0,0.094,0.0136,0.0152,0.167,0.0537,132.191,audio_features,4qYlBtzkmby4r1N7etPnUv,spotify:track:4qYlBtzkmby4r1N7etPnUv,https://api.spotify.com/v1/tracks/4qYlBtzkmby4r1N7etPnUv,https://api.spotify.com/v1/audio-analysis/4qYlBtzkmby4r1N7etPnUv,203187,4
0.41,0.854,2,-5.609,1,0.0366,0.00236,0.0,0.133,0.456,174.584,audio_features,1qPbGZqppFwLwcBC1JQ6Vr,spotify:track:1qPbGZqppFwLwcBC1JQ6Vr,https://api.spotify.com/v1/tracks/1qPbGZqppFwLwcBC1JQ6Vr,https://api.spotify.com/v1/audio-analysis/1qPbGZqppFwLwcBC1JQ6Vr,258907,4
